,email
2333,eb1.n1.alcabideche@escolas.min-edu.pt
2334,eb1.n2.alcabideche@escolas.min-edu.pt
2335,eb23.alcabideche@escolas.min-edu.pt
2336,eb1.n2.alcoitao@escolas.min-edu.pt
2337,eb1.n1.alcoitao@escolas.min-edu.pt
2338,direcao@aealcabideche.edu.gov.pt
2339,servicos@aealcabideche.edu.gov.pt
2340,eb1.n3.alcoitao@escolas.min-edu.pt
2341,eb1.peagostinhosilva@escolas.min-edu.pt
2342,eb1.n4.parede@escolas.min-edu.pt
2343,eb1.antoniotorrado@escolas.min-edu.pt
2344,direcao@aemra.edu.gov.pt
2345,servicos@aemra.edu.gov.pt
2346,eb1.n3.tires@escolas.min-edu.pt
2347,eb1.n1.sdomingosrana@escolas.min-edu.pt
2348,ji.n2.vfrancaxira@escolas.min-edu.pt
2349,ji.povos@escolas.min-edu.pt
2350,eb1.alvaroguerra@escolas.min-edu.pt
2351,eb23.drvascomoniz@escolas.min-edu.pt
2352,eb1.povos@escolas.min-edu.pt
2353,direcao@alvesredol.edu.gov.pt
2354,servicos@alvesredol.edu.gov.pt
2355,ji.qtpiedade@escolas.min-edu.pt
2356,eb1.n4.povoastairia@escolas.min-edu.pt
2357,eb1.n1.povoastairia@escolas.min-edu.pt
2358,eb23.asousamendes@escolas.min-edu.pt
2359,eb.casaldaserra@escolas.min-edu.pt
2360,eb1ji.stairianorte@escolas.min-edu.pt
2361,eb1.n3.povoastairia@escolas.min-edu.pt
2362,direcao@aepsi.edu.gov.pt
2363,geral@aepsi.pt
2364,servicos@aepsi.edu.gov.pt
2365,ji.cotovios@escolas.min-edu.pt
2366,ji.alhandra@escolas.min-edu.pt
2367,direcao@escolasoeiropgomes.edu.gov.pt
2368,servicos@escolasoeiropgomes.edu.gov.pt
2369,eb1.adosloucos@escolas.min-edu.pt
2370,eb1.n1.alhandra@escolas.min-edu.pt
2371,eb1.sobralinho@escolas.min-edu.pt
2372,eb1.cotovios@escolas.min-edu.pt
2373,eb1.n2.alhandra@escolas.min-edu.pt
2374,ji.vialonga@escolas.min-edu.pt
2375,eb.n3.vialonga@escolas.min-edu.pt
2376,eb1.n2.vialonga@escolas.min-edu.pt
2377,eb1.n2.alpriate@escolas.min-edu.pt
2378,eb1.n1.alpriate@escolas.min-edu.pt
2379,eb1.cabovialonga@escolas.min-edu.pt
2380,direcao@aevialonga.edu.gov.pt
2381,servicos@aevialonga.edu.gov.pt
2382,eb1.seulaliavialonga@escolas.min-edu.pt
2383,eb1.n1.vialonga@escolas.min-edu.pt
2384,ji.n2.alverca@escolas.min-edu.pt
2385,ji.calhandriz@escolas.min-edu.pt
2386,eb1.n2.alverca@escolas.min-edu.pt
2387,eb1.n4.alverca@escolas.min-edu.pt
2388,eb1.n1.alverca@escolas.min-edu.pt
2389,eb.malvarosa@escolas.min-edu.pt
2390,direcao@aepjm.edu.gov.pt
2391,servicos@aepjm.edu.gov.pt
2392,ji.qtconde@escolas.min-edu.pt
2393,direcao@aemg.edu.gov.pt
2394,servicos@aemg.edu.gov.pt
2395,eb1.n3.qtconde@escolas.min-edu.pt
2396,eb1.n1.valemilhacos@escolas.min-edu.pt
2397,eb1.n1.corroios@escolas.min-edu.pt
2398,eb1.n2.corroios@escolas.min-edu.pt
2399,eb1.n2.valemilhacos@escolas.min-edu.pt
2400,eb1.n3.corroios@escolas.min-edu.pt
2401,eb1.n6.corroios@escolas.min-edu.pt
2402,eb1.n4.corroios@escolas.min-edu.pt
2403,direcao@aevmilhacos.edu.gov.pt
2404,servicos@aevmilhacos.edu.gov.pt
2405,eb1ji.pinhalfrades@escolas.min-edu.pt
2406,direcao@aepf.edu.gov.pt
2407,servicos@aepf.edu.gov.pt
2408,eb1.n2.fernaoferro@escolas.min-edu.pt
2409,direcao@aenunalvares.edu.gov.pt
2410,servicos@aenunalvares.edu.gov.pt
2411,eb1.n1.arrentela@escolas.min-edu.pt
2412,eb1.n2.torremarinha@escolas.min-edu.pt
2413,eb1.n2.arrentela@escolas.min-edu.pt
2414,eb1.n1.torremarinha@escolas.min-edu.pt
2415,direcao@aealouro.edu.gov.pt
2416,servicos@aealouro.edu.gov.pt
2417,eb1ji.casalmarco@escolas.min-edu.pt
2418,eb1.n2.paiopires@escolas.min-edu.pt
2419,eb1.n1.paiopires@escolas.min-edu.pt
2420,eb.quintadosfranceses@escolas.min-edu.pt
2421,eb1.n2.seixal@escolas.min-edu.pt
2422,ji.qtprincesa@escolas.min-edu.pt
2423,direcao@aepel.edu.gov.pt
2424,servicos@aepel.edu.gov.pt
2425,eb1.n3.amora@escolas.min-edu.pt
2426,eb1.n5.amora@escolas.min-edu.pt
2427,eb1.n4.amora@escolas.min-edu.pt
2428,eb1.n2.amora@escolas.min-edu.pt
2429,eb1.n1.amora@escolas.min-edu.pt
2430,direcao@aecasquilhos.edu.gov.pt
2431,servicos@aecasquilhos.edu.gov.pt
2432,eb1.n9.barreiro@escolas.min-edu.pt
2433,eb23.qtnovatelha@escolas.min-edu.pt
2434,eb1.ppfarosampinto@escolas.min-edu.pt
2435,eb1.n7.barreiro@escolas.min-edu.pt
2436,eb1.n8.baixabanheira@escolas.min-edu.pt
2437,direcao@aedjoao1.edu.gov.pt
2438,servicos@aedjoao1.edu.gov.pt
2439,eb1.n3.baixabanheira@escolas.min-edu.pt
2440,eb1.n1.baixabanheira@escolas.min-edu.pt
2441,direcao@aebbva.edu.gov.pt
2442,direcao@aesampaio.edu.gov.pt
2443,servicos@aesampaio.edu.gov.pt
2444,eb1.n1.zambujal@escolas.min-edu.pt
2445,eb1.n2.scotovia@escolas.min-edu.pt
2446,eb23.santana@escolas.min-edu.pt
2447,direcao@aecaparica.edu.gov.pt
2448,servicos@aecaparica.edu.gov.pt
2449,eb1.n1.costacaparica@escolas.min-edu.pt
2450,eb23.costacaparica@escolas.min-edu.pt
2451,eb1.n1.vnovacaparica@escolas.min-edu.pt
2452,eb1.n2.costacaparica@escolas.min-edu.pt
2453,direcao@aeenavarro.edu.gov.pt
2454,servicos@aeenavarro.edu.gov.pt
2455,eb1.n4.almada@escolas.min-edu.pt
2456,eb1.n4.covapiedade@escolas.min-edu.pt
2457,eb1.cacilhas@escolas.min-edu.pt
2458,eb1.n3.almada@escolas.min-edu.pt
2459,eb1.n3.covapiedade@escolas.min-edu.pt
2460,eb23.dantoniocosta@escolas.min-edu.pt
2461,direcao@aeagedeao.edu.gov.pt
2462,servicos@aeagedeao.edu.gov.pt
2463,eb1.n3.laranjeiro@escolas.min-edu.pt
2464,eb23.cconceicaosilva@escolas.min-edu.pt
2465,eb1.n1.covapiedade@escolas.min-edu.pt
2466,eb1.n2.covapiedade@escolas.min-edu.pt
2467,direcao@aerc.edu.gov.pt
2468,servicos@aerc.edu.gov.pt
2469,eb1.n2.feijo@escolas.min-edu.pt
2470,eb23.alembranca@escolas.min-edu.pt
2471,eb1.n1.feijo@escolas.min-edu.pt
2472,ji.matacaes@escolas.min-edu.pt
2473,ji.aldeiagrande@escolas.min-edu.pt
2474,direcao@aehn.edu.gov.pt
2475,servicos@aehn.edu.gov.pt
2476,eb1.maxial@escolas.min-edu.pt
2477,eb1.ereiramaxial@escolas.min-edu.pt
2478,eb23.maxial@escolas.min-edu.pt
2479,eb1.outeirocabeca@escolas.min-edu.pt
2480,eb1.mrtorresvedras@escolas.min-edu.pt
2481,eb1.matacaes@escolas.min-edu.pt
2482,eb1.n1.ramalhal@escolas.min-edu.pt
2483,eb1.fontegrada@escolas.min-edu.pt
2484,eb1.ponterol@escolas.min-edu.pt
2485,ji.ptvspedrosantiago@escolas.min-edu.pt
2486,ji.adoscunhados@escolas.min-edu.pt
2487,ji.ribeiradepedrulhos@escolas.min-edu.pt
2488,ji.fontegrada@escolas.min-edu.pt
2489,ji.cgordacampelos@escolas.min-edu.pt
2490,ji.btvsmcsmiguel@escolas.min-edu.pt
2491,direcao@aevmelicias.edu.gov.pt
2492,servicos@aevmelicias.edu.gov.pt
2493,eb1.sobreirocurvo@escolas.min-edu.pt
2494,eb1.ptvspsantiago@escolas.min-edu.pt
2495,eb1.palhagueiras@escolas.min-edu.pt
2496,eb1.maceiracunhados@escolas.min-edu.pt
2497,eb23.gasparcampello@escolas.min-edu.pt
2498,eb1.adoscunhados@escolas.min-edu.pt
2499,eb1.povoapenafirme@escolas.min-edu.pt
2500,ji.sobreirocurvo@escolas.min-edu.pt
2501,eb1.n2.alhosvedros@escolas.min-edu.pt
2502,eb1.n3.alhosvedros@escolas.min-edu.pt
2503,direcao@aejafonso.edu.gov.pt
2504,servicos@aejafonso.edu.gov.pt
2505,eb1.n1.alhosvedros@escolas.min-edu.pt
2506,coor.tec@aesgama.pt
2507,direcao@aesebastiaogama.edu.gov.pt
2508,direcao_aesgama@aesgama.pt
2509,geral@aesgama.pt
2510,servicos@aesebastiaogama.edu.gov.pt
2511,eb1.n12.setubal@escolas.min-edu.pt
2512,eb1.n1.setubal@escolas.min-edu.pt
2513,eb23.arangues@escolas.min-edu.pt
2514,eb1.n13.setubal@escolas.min-edu.pt
2515,eb1.n7.setubal@escolas.min-edu.pt
2516,eb1.n11.setubal@escolas.min-edu.pt
2517,eb1.n9.setubal@escolas.min-edu.pt
2518,eb1.n2.faralhao@escolas.min-edu.pt
2519,eb1.manteigadas@escolas.min-edu.pt
2520,direcao@aeordemsantiago.edu.gov.pt
2521,servicos@aeordemsantiago.edu.gov.pt
2522,eb1.n3.faralhao@escolas.min-edu.pt
2523,eb1ji.n18.setubal@escolas.min-edu.pt
2524,eb1.n1.faralhao@escolas.min-edu.pt
2525,eb1.casalbolinhos@escolas.min-edu.pt
2526,eb1.vnogueiraazeitao@escolas.min-edu.pt
2527,eb1.vfrescaazeitao@escolas.min-edu.pt
2528,eb1.brejosclerigo@escolas.min-edu.pt
2529,direcao@aveazeitao.edu.gov.pt
2530,servicos@aveazeitao.edu.gov.pt
2531,eb1.vendasazeitao@escolas.min-edu.pt
2532,eb1.n2.lavradio@escolas.min-edu.pt
2533,direcao@alvarovelho.edu.gov.pt
2534,servicos@alvarovelho.edu.gov.pt
2535,eb1ji.fidalguinhos@escolas.min-edu.pt
2536,eb1.n1.lavradio@escolas.min-edu.pt
2537,ji.alfarim@escolas.min-edu.pt
2538,direcao@aenrs.edu.gov.pt
2539,servicos@aenrs.edu.gov.pt
2540,eb1.sesimbra@escolas.min-edu.pt
2541,eb1.aianacima@escolas.min-edu.pt
2542,eb1.n2.alfarim@escolas.min-edu.pt
2543,eb1.aldeiameco@escolas.min-edu.pt
2544,eb1.asesimbracastelo@escolas.min-edu.pt
2545,eb1.n2.urmeira@escolas.min-edu.pt
2546,eb1.n1.urmeira@escolas.min-edu.pt
2547,eb1ji.quintadacondessa@escolas.min-edu.pt
2548,eb23.pontinha@escolas.min-edu.pt
2549,eb1.vgrandepontinha@escolas.min-edu.pt
2550,direcao@aebf.edu.gov.pt
2551,servicos@aebf.edu.gov.pt
2552,eb1.n2.pontinha@escolas.min-edu.pt
2553,eb1.n1.pontinha@escolas.min-edu.pt
2554,eb1.n1.paia@escolas.min-edu.pt
2555,ji.pontinhagileanes@escolas.min-edu.pt
2556,direcao@aepalexandrino.edu.gov.pt
2557,servicos@aepalexandrino.edu.gov.pt
2558,eb1.olivalbasto@escolas.min-edu.pt
2559,eb1.n5.povoastadriao@escolas.min-edu.pt
2560,eb23.carlosparedes@escolas.min-edu.pt
2561,eb1.n3.povoastadriao@escolas.min-edu.pt
2562,ji.telheiras@escolas.min-edu.pt
2563,ji.boahora@escolas.min-edu.pt
2564,direcao@aevf.edu.gov.pt
2565,servicos@aevf.edu.gov.pt
2566,eb1.n134.lisboa@escolas.min-edu.pt
2567,eb1.n45.lisboa@escolas.min-edu.pt
2568,eb1.n121.lisboa@escolas.min-edu.pt
2569,eb1ji.lumiar@escolas.min-edu.pt
2570,eb23.telheiras@escolas.min-edu.pt
2571,esc.n2.b23ctelheiras@escolas.min-edu.pt
2572,eb1.n57.lisboa@escolas.min-edu.pt
2573,direcao@escolas-palmela.edu.gov.pt
2574,servicos@escolas-palmela.edu.gov.pt
2575,eb1.n1.olhosagua@escolas.min-edu.pt
2576,eb1.n2.palmela@escolas.min-edu.pt
2577,eb1.n2.olhosagua@escolas.min-edu.pt
2578,eb1.n1.brejosassa@escolas.min-edu.pt
2579,eb1.n1.qtanjo@escolas.min-edu.pt
2580,eb1.alentejano@escolas.min-edu.pt
2581,eb1.cabanasqtanjo@escolas.min-edu.pt
2582,eb1.algeruzlau@escolas.min-edu.pt
2583,eb1.n1.aires@escolas.min-edu.pt
2584,eb1ji.palmela@escolas.min-edu.pt
2585,eb1.n3.camarate@escolas.min-edu.pt
2586,direcao@aec.edu.gov.pt
2587,servicos@aec.edu.gov.pt
2588,eb.quintadasmos@escolas.min-edu.pt
2589,eb1.n1.camarate@escolas.min-edu.pt
2590,eb1.n5.camarate@escolas.min-edu.pt
2591,eb1.n4.camarate@escolas.min-edu.pt
2592,eb1.n2.camarate@escolas.min-edu.pt
2593,direcao@ae4outubro.edu.gov.pt
2594,servicos@ae4outubro.edu.gov.pt
2595,eb1.n1.bemposta@escolas.min-edu.pt
2596,ebi.bucelas@escolas.min-edu.pt
2597,eb1.vrei@escolas.min-edu.pt
2598,eb1.n3.unhos@escolas.min-edu.pt
2599,eb1.n2.unhos@escolas.min-edu.pt
2600,direcao@aecatujal-unhos.edu.gov.pt
2601,servicos@aecatujal-unhos.edu.gov.pt
2602,direcao@aeloures.edu.gov.pt
2603,servicos@aeloures.edu.gov.pt
2604,eb23.gasparcorreia@escolas.min-edu.pt
2605,eb1.pdescobrimentos6@escolas.min-edu.pt
2606,eb1ji.n2.moscavide@escolas.min-edu.pt
2607,eb1.n1.moscavide@escolas.min-edu.pt
2608,direcao@aerestelo.edu.gov.pt
2609,servicos@aerestelo.edu.gov.pt
2610,eb23.paulavicente@escolas.min-edu.pt
2611,eb1.n147.lisboa@escolas.min-edu.pt
2612,eb1.n118.lisboa@escolas.min-edu.pt
2613,eb1.n30.lisboa@escolas.min-edu.pt
2614,eb1.n63.lisboa@escolas.min-edu.pt
2615,eb1.n21.lisboa@escolas.min-edu.pt
2616,direcao@aepp.edu.gov.pt
2617,diretor@aepp.pt
2618,servicos@aepp.edu.gov.pt
2619,eb1.n15.lisboa@escolas.min-edu.pt
2620,ji.ameixoeira@escolas.min-edu.pt
2621,direcao@aelindleycintra.edu.gov.pt
2622,servicos@aelindleycintra.edu.gov.pt
2623,eb1.n109.lisboa@escolas.min-edu.pt
2624,eb23.pflindleycintra@escolas.min-edu.pt
2625,eb1.n31.lisboa@escolas.min-edu.pt
2626,eb1.n28.lisboa@escolas.min-edu.pt
2627,eb1.n142.lisboa@escolas.min-edu.pt
2628,direcao@agrupamentodasolaias.edu.gov.pt
2629,servicos@agrupamentodasolaias.edu.gov.pt
2630,eb.bairrodoarmador@escolas.min-edu.pt
2631,direcao@aefpessoa.edu.gov.pt
2632,servicos@aefpessoa.edu.gov.pt
2633,eb1.n55.lisboa@escolas.min-edu.pt
2634,eb1.n181.lisboa@escolas.min-edu.pt
2635,eb1.n159.lisboa@escolas.min-edu.pt
2636,ji.marmeleiro@escolas.min-edu.pt
2637,ji.cemsoldos@escolas.min-edu.pt
2638,ji.carregueiros@escolas.min-edu.pt
2639,ji.pedreiratmr@escolas.min-edu.pt
2640,direcao@aensm.edu.gov.pt
2641,servicos@aensm.edu.gov.pt
2642,eb1.stantoniotomar@escolas.min-edu.pt
2643,ji.tomar@escolas.min-edu.pt
2644,eb1.mmadalena@escolas.min-edu.pt
2645,eb1ji.valecalvo@escolas.min-edu.pt
2646,eb1.n1.cemsoldos@escolas.min-edu.pt
2647,eb1.carregueiros@escolas.min-edu.pt
2648,eb1.pedreiratmr@escolas.min-edu.pt
2649,eb23.dnapereira@escolas.min-edu.pt
2650,eb1.n2.agualva@escolas.min-edu.pt
2651,eb1.n3.agualva@escolas.min-edu.pt
2652,eb23.antoniosergio@escolas.min-edu.pt
2653,eb1ji.colaride@escolas.min-edu.pt
2654,eb1.n1.agualva@escolas.min-edu.pt
2655,eb1.n4.cacem@escolas.min-edu.pt
2656,eb1.n2.baixabanheira@escolas.min-edu.pt
2657,eb1.n9.baixabanheira@escolas.min-edu.pt
2658,eb1.n4.baixabanheira@escolas.min-edu.pt
2659,direcao@aemsilveira.edu.gov.pt
2660,servicos@aemsilveira.edu.gov.pt
2661,eb1.n7.baixabanheira@escolas.min-edu.pt
2662,ji.cerradobica@escolas.min-edu.pt
2663,direcao@aeclopes.edu.gov.pt
2664,servicos@aeclopes.edu.gov.pt
2665,eb1.n1.mina@escolas.min-edu.pt
2666,ji.sbppalvaroproenca@escolas.min-edu.pt
2667,eb1.amartinhosimoes@escolas.min-edu.pt
2668,direcao@aemtorga.edu.gov.pt
2669,servicos@aemtorga.edu.gov.pt
2670,eb1.boba@escolas.min-edu.pt
2671,eb1.n10.setubal@escolas.min-edu.pt
2672,eb1.n8.setubal@escolas.min-edu.pt
2673,eb1.n16.setubal@escolas.min-edu.pt
2674,eb1.gambia@escolas.min-edu.pt
2675,eb1.n15.setubal@escolas.min-edu.pt
2676,eb1.altoguerra@escolas.min-edu.pt
2677,eb1.montinhopontes@escolas.min-edu.pt
2678,direcao@aelt.edu.gov.pt
2679,servicos@aelt.edu.gov.pt
2680,eb1.n5.corroios@escolas.min-edu.pt
2681,direcao@aejbarros.edu.gov.pt
2682,servicos@aejbarros.edu.gov.pt
2683,eb23.corroios@escolas.min-edu.pt
2684,eb1.n1.miratejo@escolas.min-edu.pt
2685,eb1.n2.miratejo@escolas.min-edu.pt
2686,eb1.n2.forosamora@escolas.min-edu.pt
2687,eb1ji.forosamora@escolas.min-edu.pt
2688,direcao@aeterras-larus.edu.gov.pt
2689,servicos@aeterras-larus.edu.gov.pt
2690,eb1.n2.fogueteiro@escolas.min-edu.pt
2691,eb1.n1.forosamora@escolas.min-edu.pt
2692,ji.qtcondeportalegre@escolas.min-edu.pt
2693,direcao@aepgama.edu.gov.pt
2694,servicos@aepgama.edu.gov.pt
2695,eb1.n4.fogueteiro@escolas.min-edu.pt
2696,eb1.n3.fogueteiro@escolas.min-edu.pt
2697,eb1.n1.fogueteiro@escolas.min-edu.pt
2698,eb1.corticois@escolas.min-edu.pt
2699,eb1.benficaribatejo@escolas.min-edu.pt
2700,eb1.acantojardim@escolas.min-edu.pt
2701,eb23.febomoniz@escolas.min-edu.pt
2702,ji.n1.almeirim@escolas.min-edu.pt
2703,direcao@ae-almeirim.edu.gov.pt
2704,servicos@ae-almeirim.edu.gov.pt
2705,ji.n3.almeirim@escolas.min-edu.pt
2706,eb1.brejosmoita@escolas.min-edu.pt
2707,eb1.n1.arroteias@escolas.min-edu.pt
2708,eb1.n1.moita@escolas.min-edu.pt
2709,eb1.barracheia@escolas.min-edu.pt
2710,eb1.gaio@escolas.min-edu.pt
2711,direcao@aefragatadotejo.edu.gov.pt
2712,servicos@aefragatadotejo.edu.gov.pt
2713,eb1.rosariogaio@escolas.min-edu.pt
2714,eb1.carvalhinho@escolas.min-edu.pt
2715,ji.sarilhospequenos@escolas.min-edu.pt
2716,direcao@aemoita.edu.gov.pt
2717,servicos@aemoita.edu.gov.pt
2718,eb1.n2.moita@escolas.min-edu.pt
2719,eb23.dpedroii@escolas.min-edu.pt
2720,eb1.penteado@escolas.min-edu.pt
2721,eb1.chaoduro@escolas.min-edu.pt
2722,eb1.n3.moita@escolas.min-edu.pt
2723,eb1.sarilhospequenos@escolas.min-edu.pt
2724,ji.vchaourique@escolas.min-edu.pt
2725,esb3.cartaxo@escolas.min-edu.pt
2726,eb1.n3.cartaxo@escolas.min-edu.pt
2727,eb1.n2.cartaxo@escolas.min-edu.pt
2728,eb1.n1.vchaourique@escolas.min-edu.pt
2729,direcao@aemmcartaxo.edu.gov.pt
2730,servicos@aemmcartaxo.edu.gov.pt
2731,eb1.n1.cartaxo@escolas.min-edu.pt
2732,ji.vaubarranco@escolas.min-edu.pt
2733,ji.arelho@escolas.min-edu.pt
2734,ji.olhomarinho@escolas.min-edu.pt
2735,ji.obidos@escolas.min-edu.pt
2736,ji.n1.gaeiras@escolas.min-edu.pt
2737,ji.aenacional13@escolas.min-edu.pt
2738,eb1.obidossaopedro@escolas.min-edu.pt
2739,eb1.comjiadagorda@escolas.min-edu.pt
2740,ji.usseira@escolas.min-edu.pt
2741,direcao@aejobidos.edu.gov.pt
2742,servicos@aejobidos.edu.gov.pt
2743,ji.adosnegros@escolas.min-edu.pt
2744,direcao@aefp.edu.gov.pt
2745,servicos@aefp.edu.gov.pt
2746,ji.n1.bombarral@escolas.min-edu.pt
2747,ji.n2.bombarral@escolas.min-edu.pt
2748,eb1.po@escolas.min-edu.pt
2749,ji.amoreiras@escolas.min-edu.pt
2750,eb1.n6.setubal@escolas.min-edu.pt
2751,eb1.n4.setubal@escolas.min-edu.pt
2752,direcao@aebocage.edu.gov.pt
2753,servicos@aebocage.edu.gov.pt
2754,eb1.n2.setubal@escolas.min-edu.pt
2755,eb1.n3.setubal@escolas.min-edu.pt
2756,eb1.n17.setubal@escolas.min-edu.pt
2757,eb1.mquerubimlapa@escolas.min-edu.pt
2758,eb1.n35.lisboa@escolas.min-edu.pt
2759,direcao@aema.edu.gov.pt
2760,servicos@aema.edu.gov.pt
2761,eb1.n44.lisboa@escolas.min-edu.pt
2762,eb1.n157.lisboa@escolas.min-edu.pt
2763,eb1.n7.lisboa@escolas.min-edu.pt
2764,eb1.n19.lisboa@escolas.min-edu.pt
2765,eb1.n76.lisboa@escolas.min-edu.pt
2766,eb1.n60.lisboa@escolas.min-edu.pt
2767,direcao@aefarruda.edu.gov.pt
2768,servicos@aefarruda.edu.gov.pt
2769,direcao@aeddinis.edu.gov.pt
2770,servicos@aeddinis.edu.gov.pt
2771,eb1.pfagostinhosilva@escolas.min-edu.pt
2772,eb1.n195.lisboa@escolas.min-edu.pt
2773,eb23.damiaogois@escolas.min-edu.pt
2774,eb1.joaosantos@escolas.min-edu.pt
2775,eb23.marvila@escolas.min-edu.pt
2776,eb1.n9.lisboa@escolas.min-edu.pt
2777,eb1.n117.lisboa@escolas.min-edu.pt
2778,direcao@aelaverney.edu.gov.pt
2779,servicos@aelaverney.edu.gov.pt
2780,eb1.n138.lisboa@escolas.min-edu.pt
2781,eb1.n123.ebasico@escolas.min-edu.pt
2782,eb1.n54.lisboa@escolas.min-edu.pt
2783,ji.pecruz@escolas.min-edu.pt
2784,direcao@aepadre-cruz.edu.gov.pt
2785,eb23bpc@gmail.com
2786,servicos@aepadre-cruz.edu.gov.pt
2787,eb1.n167.lisboa@escolas.min-edu.pt
2788,eb1.adosbispos@escolas.min-edu.pt
2789,eb.n1.bomretiro@escolas.min-edu.pt
2790,direcao@aersantos.edu.gov.pt
2791,servicos@aersantos.edu.gov.pt
2792,eb1.n4.vfrancaxira@escolas.min-edu.pt
2793,eb23.ssilvestre@escolas.min-edu.pt
2794,eb1.ss25abril46@escolas.min-edu.pt
2795,eb1.vverdelamarosa@escolas.min-edu.pt
2796,eb1.veracruzcasis@escolas.min-edu.pt
2797,eb1.smartinhoarvore@escolas.min-edu.pt
2798,eb1.sjoaocampo@escolas.min-edu.pt
2799,eb1.sbcoimbrasao@escolas.min-edu.pt
2800,eb1.palheira@escolas.min-edu.pt
2801,eb1.feteirapousada@escolas.min-edu.pt
2802,eb1.cernache@escolas.min-edu.pt
2803,eb1.casconhocasconha@escolas.min-edu.pt
2804,eb1.azul@escolas.min-edu.pt
2805,eb1.antanhol@escolas.min-edu.pt
2806,eb1.almasfreire@escolas.min-edu.pt
2807,ji.ameal@escolas.min-edu.pt
2808,aecoimbraoeste@aecoimbraoeste.pt
2809,direcao@aecoimbraoeste.edu.gov.pt
2810,servicos@aecoimbraoeste.edu.gov.pt
2811,eb23.taveiro@escolas.min-edu.pt
2812,eb1.taveiro@escolas.min-edu.pt
2813,eb23.inescastro@escolas.min-edu.pt
2814,eb1.smartinhobispo@escolas.min-edu.pt
2815,eb1.ribeirafrades@escolas.min-edu.pt
2816,eb1.psmartinhobispo@escolas.min-edu.pt
2817,eb1.fala@escolas.min-edu.pt
2818,eb1.esttouregas@escolas.min-edu.pt
2819,eb1.cruzmoroucos@escolas.min-edu.pt
2820,eb1.casaiscampo@escolas.min-edu.pt
2821,eb1.arzila@escolas.min-edu.pt
2822,eb1.aprincipal229@escolas.min-edu.pt
2823,ji.sbentocasaiscampo@escolas.min-edu.pt
2824,ji.vilarbesteiros@escolas.min-edu.pt
2825,ji.tourigo@escolas.min-edu.pt
2826,ji.santiagobesteiros@escolas.min-edu.pt
2827,ji.mosteirofraguas@escolas.min-edu.pt
2828,eb1.casteloestnd@escolas.min-edu.pt
2829,eb23.campobesteiros@escolas.min-edu.pt
2830,eb1.campobesteiros@escolas.min-edu.pt
2831,ji.barreirobesteiros@escolas.min-edu.pt
2832,direcao@aetomazribeiro.edu.gov.pt
2833,servicos@aetomazribeiro.edu.gov.pt
2834,eb1.sjoaomonte@escolas.min-edu.pt
2835,eb23.caramulo@escolas.min-edu.pt
2836,eb1.nogueiracravo@escolas.min-edu.pt
2837,ji.seixasbeira@escolas.min-edu.pt
2838,ji.penalvaalva@escolas.min-edu.pt
2839,eb1.meruge@escolas.min-edu.pt
2840,eb1.lourosaohp@escolas.min-edu.pt
2841,ebi.lagaresbeira@escolas.min-edu.pt
2842,ebi.cordinha@escolas.min-edu.pt
2843,eb1.bohospital@escolas.min-edu.pt
2844,ji.alvocovarzeas@escolas.min
